date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
2021/01/01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/01/02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/01/03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/01/04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.71200000000005,2441.912,2406.924666666667,2403.5953333333337,2401.595333333333,2402.594666666667,2400.5953333333337,2397.374,2398.2626666666665,2397.2633333333342,2395.374666666667,2397.152666666667,2396.8186666666666,2402.7053333333333,2405.703333333333,2397.041333333333,2399.039333333333,2400.7053333333333,2400.151333333333,2394.819333333333,2395.7086666666664,2395.597333333333,2394.4859999999994,2404.925333333333,2399.484,2405.482666666667,2400.5946666666664,2404.371333333333,2397.0406666666668,2399.706,2397.7073333333333,2391.8206666666665,2398.9286666666667,2399.3740000000007,2393.043333333333,2398.93,2396.7086666666664,1188.8577333333335,997.7124000000003,134.61333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/01/05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.37933333333334,2414.3673333333336,2392.043333333333,2387.156,2381.9353333333333,2377.605333333333,2381.714,2379.382666666667,2381.6020000000008,2381.4933333333333,2376.049333333333,2380.270666666667,2380.048,2379.826,2379.272,2379.382666666667,2380.3813333333333,2377.7146666666667,2378.938,2373.0513333333342,2376.7166666666667,2379.826666666667,2381.6040000000007,2375.828,2380.714,2376.1606666666667,2379.4933333333333,2377.382,2376.716000000001,2379.492,2382.603333333333,2377.494000000001,2377.9373333333333,2382.159333333333,2377.938,2376.716000000001,2379.3813333333333,1107.0018666666667,910.0802666666666,121.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/01/06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.49266666666662,2351.6153333333336,2326.4020000000005,2318.404,2319.072,2320.516666666667,2322.181333333333,2316.9619999999995,2316.295333333333,2315.628666666666,2318.406,2312.7419999999997,2318.628,2315.0733333333333,2315.1853333333333,2318.295333333333,2313.2966666666666,2318.294000000001,2313.741333333333,2317.2946666666667,2316.8506666666667,2322.5160000000005,2317.516,2317.8506666666667,2317.8520000000008,2315.963333333333,2321.739333333333,2316.4066666666668,2315.74,2314.63,2314.963333333333,2315.297333333333,2312.6306666666665,2313.628,2320.849333333333,2318.295333333333,2313.6293333333333,743.0357333333334,505.4644,66.08466666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/01/07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.2686666666667,2438.6906666666664,2410.5913333333333,2409.923333333333,2405.26,2402.7053333333333,2397.9286666666667,2402.7046666666665,2398.5946666666664,2399.0406666666668,2403.9279999999994,2398.5959999999995,2400.706666666667,2401.2626666666665,2403.0393333333336,2397.2633333333333,2401.260666666667,2406.480666666667,2404.592666666666,2399.2633333333333,2396.152,2396.152666666667,2397.596666666667,2395.5966666666664,2403.594666666666,2400.483333333333,2395.485333333333,2393.7086666666664,2399.373333333333,2396.93,2401.4820000000004,2399.818,2394.597333333333,2399.5959999999995,2395.486,2397.485333333333,2397.4859999999994,1184.7481333333333,996.9346666666668,133.61306666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/01/08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.2686666666667,2414.2566666666658,2389.1560000000004,2383.380666666666,2381.8246666666664,2379.9373333333333,2380.825333333333,2382.491333333333,2375.938,2377.6046666666666,2380.380666666666,2380.4933333333333,2380.380666666666,2378.603333333334,2379.715333333333,2383.2686666666677,2379.825333333333,2380.27,2381.9353333333333,2379.605333333333,2381.382,2377.826,2378.604,2377.936666666667,2377.05,2379.1600000000008,2383.2680000000005,2376.2713333333336,2378.4933333333333,2380.269333333333,2379.938,2381.604,2379.3813333333333,2375.2719999999995,2377.827333333333,2379.9373333333333,2377.8266666666664,1105.8908,915.0782666666668,122.6176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/01/09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/01/10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
