date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,cluster
2021-01-04,0.6949999999999998,0.6349999999999999,0.6999999999999998,0.6616666666666664,0.6733333333333331,0.6983333333333333,0.6166666666666666,0.6983333333333331,2.59,1.8883333333333336,1.8649999999999998,1.8683333333333332,1.8649999999999998,1.8783333333333334,1.8983333333333332,1.9066666666666667,1.8633333333333333,1.0150000000000001,0.6966666666666665,0.5916666666666666,0.49999999999999994,0.42000000000000004,0.34666666666666657,0.3016666666666665,1
2021-01-05,0.2633333333333333,0.24666666666666665,0.2416666666666666,0.255,0.28166666666666657,0.2916666666666666,0.3116666666666666,0.3133333333333332,2.2666666666666666,1.92,1.8366666666666667,1.8416666666666666,1.8216666666666663,1.7833333333333334,1.8116666666666668,1.7633333333333332,1.7600000000000002,0.9883333333333334,0.7066666666666666,0.5933333333333333,0.495,0.405,0.34166666666666656,0.2883333333333333,1
2021-01-06,0.2533333333333333,0.24166666666666667,0.22999999999999998,0.245,0.2599999999999999,0.29499999999999993,0.3016666666666665,0.3266666666666666,2.2199999999999998,1.893333333333333,1.8316666666666668,1.7883333333333333,1.8183333333333334,1.7466666666666666,1.8216666666666665,1.7566666666666666,1.7283333333333333,1.0383333333333333,0.6983333333333333,0.6116666666666666,0.4933333333333333,0.3883333333333334,0.3266666666666666,0.2749999999999999,1
2021-01-07,0.245,0.22666666666666657,0.22833333333333333,0.225,0.22499999999999995,0.2516666666666666,0.2766666666666666,0.29499999999999993,2.1466666666666665,1.7483333333333333,1.6666666666666665,1.7066666666666663,1.6966666666666665,1.6616666666666666,1.668333333333333,1.6833333333333333,1.6566666666666665,0.9549999999999998,0.7016666666666667,0.5999999999999999,0.5033333333333333,0.40333333333333343,0.35000000000000003,0.30333333333333323,1
2021-01-08,0.2849999999999999,0.2666666666666666,0.27833333333333327,0.2699999999999999,0.2899999999999999,0.28666666666666657,0.32333333333333325,0.36333333333333334,2.0300000000000002,1.6749999999999996,1.6050000000000002,1.5650000000000004,1.616666666666667,1.5666666666666669,1.5883333333333336,1.515,1.5233333333333337,0.95,0.7133333333333333,0.6216666666666666,0.53,0.4566666666666668,0.4033333333333333,0.3683333333333333,1
2021-01-11,0.5999999999999999,0.6233333333333332,0.6383333333333332,0.6066666666666665,0.6499999999999998,0.5999999999999999,0.6699999999999999,0.5999999999999999,2.2399999999999998,1.6749999999999998,1.6016666666666668,1.5233333333333334,1.5933333333333335,1.5466666666666669,1.5450000000000004,1.5350000000000001,1.5266666666666668,0.9483333333333333,0.7049999999999998,0.6249999999999999,0.5233333333333333,0.4466666666666667,0.3983333333333334,0.345,1
2021-01-12,0.3416666666666666,0.30833333333333324,0.31499999999999995,0.3099999999999999,0.3183333333333332,0.33166666666666655,0.34333333333333327,0.37500000000000006,1.903333333333333,1.596666666666667,1.5883333333333334,1.5016666666666667,1.4966666666666666,1.5183333333333333,1.525,1.5333333333333334,1.5016666666666667,0.9433333333333334,0.6983333333333331,0.6033333333333332,0.5116666666666667,0.4283333333333334,0.365,0.3349999999999999,1
2021-01-13,0.3049999999999999,0.30333333333333323,0.2916666666666666,0.30333333333333323,0.3016666666666666,0.3233333333333333,0.33333333333333326,0.3666666666666667,1.4100000000000001,1.3783333333333334,1.4433333333333334,1.4466666666666665,1.4383333333333332,1.4250000000000003,1.5766666666666667,1.5883333333333332,1.3516666666666668,0.7683333333333334,0.6799999999999999,0.5849999999999999,0.5149999999999999,0.4633333333333334,0.42666666666666675,0.43500000000000005,1
2021-01-14,0.4183333333333334,0.4050000000000001,0.43833333333333335,0.4233333333333334,0.4333333333333334,0.4616666666666667,0.4716666666666667,0.4716666666666667,1.68,1.565,1.495,1.5716666666666663,1.5066666666666668,1.5649999999999997,1.5416666666666665,1.5516666666666667,1.3083333333333331,0.7433333333333333,0.6549999999999998,0.5883333333333333,0.5183333333333333,0.465,0.445,0.4083333333333334,1
2021-01-15,0.3966666666666668,0.4083333333333334,0.3916666666666667,0.4050000000000001,0.4066666666666668,0.4183333333333334,0.4183333333333334,0.41833333333333345,1.7466666666666661,1.585,1.5833333333333335,1.5949999999999998,1.6050000000000002,1.6316666666666664,1.6016666666666666,1.5999999999999999,1.375,0.7333333333333333,0.6783333333333332,0.5899999999999999,0.505,0.46166666666666667,0.42166666666666675,0.40666666666666673,1
2021-01-18,0.6999999999999998,0.7216666666666667,0.7149999999999999,0.6999999999999998,0.6999999999999998,0.6999999999999998,0.7099999999999999,0.725,2.071666666666667,1.56,1.6,1.5233333333333332,1.5716666666666665,1.4916666666666667,1.5466666666666666,1.4983333333333333,1.3066666666666666,0.7399999999999999,0.695,0.6066666666666665,0.5416666666666666,0.4916666666666667,0.45666666666666667,0.4150000000000001,1
2021-01-19,0.43000000000000005,0.4033333333333334,0.4133333333333334,0.4050000000000001,0.3950000000000001,0.3916666666666667,0.39000000000000007,0.3750000000000001,1.8116666666666665,1.5033333333333334,1.5499999999999998,1.5566666666666666,1.5766666666666667,1.5633333333333332,1.5849999999999997,1.5683333333333334,1.38,0.7516666666666666,0.6966666666666665,0.5866666666666666,0.515,0.465,0.42333333333333345,0.3983333333333334,1
2021-01-20,0.3883333333333334,0.38166666666666677,0.35666666666666663,0.3416666666666667,0.3349999999999999,0.33666666666666656,0.3199999999999999,0.36333333333333334,1.955,1.7083333333333335,1.7316666666666665,1.766666666666667,1.7550000000000003,1.7633333333333334,1.7766666666666668,1.72,1.4866666666666666,0.7533333333333334,0.6849999999999998,0.6099999999999999,0.5116666666666667,0.4766666666666666,0.42666666666666675,0.40500000000000014,1
2021-01-21,0.3783333333333334,0.35333333333333333,0.3199999999999999,0.31166666666666654,0.31499999999999995,0.3433333333333333,0.33999999999999997,0.3733333333333333,2.1516666666666664,1.9449999999999998,2.015,2.0766666666666667,2.0716666666666668,2.0766666666666667,2.033333333333333,2.015,1.688333333333333,0.785,0.6833333333333332,0.5916666666666666,0.5216666666666666,0.4533333333333334,0.38000000000000006,0.34333333333333327,1
2021-01-22,0.31499999999999995,0.31166666666666654,0.31666666666666654,0.32499999999999996,0.3266666666666666,0.3033333333333332,0.3216666666666666,0.3166666666666666,2.28,2.206666666666667,2.18,2.1533333333333333,2.0616666666666665,1.9899999999999998,2.0316666666666667,1.9866666666666664,1.6166666666666665,0.7416666666666666,0.6716666666666666,0.5716666666666665,0.4766666666666667,0.4016666666666667,0.3399999999999999,0.28833333333333333,1
2021-01-25,0.6383333333333332,0.5999999999999999,0.5999999999999999,0.6183333333333332,0.5999999999999999,0.5999999999999999,0.64,0.6999999999999998,2.368333333333333,1.9683333333333333,2.018333333333333,2.033333333333333,2.0516666666666667,1.9733333333333332,1.9566666666666666,1.913333333333333,1.6066666666666667,0.7533333333333334,0.6816666666666664,0.5966666666666665,0.5116666666666667,0.4416666666666667,0.365,0.32999999999999996,1
2021-01-26,0.30666666666666653,0.31833333333333325,0.3216666666666666,0.3266666666666666,0.3266666666666666,0.31833333333333325,0.3516666666666667,0.35166666666666674,2.2299999999999995,2.0349999999999997,2.095,2.101666666666667,2.058333333333333,2.0,2.005,1.9733333333333332,1.6283333333333332,0.7783333333333334,0.7149999999999999,0.6116666666666666,0.5283333333333333,0.47,0.40833333333333344,0.36833333333333335,1
2021-01-27,0.32166666666666655,0.2933333333333332,0.3033333333333332,0.30499999999999994,0.3166666666666666,0.31333333333333324,0.31666666666666654,0.32833333333333325,2.2183333333333333,1.9599999999999995,1.92,1.913333333333333,1.8583333333333334,1.8349999999999997,1.8116666666666665,1.8516666666666663,1.4966666666666668,0.7599999999999999,0.6833333333333332,0.5916666666666666,0.5250000000000001,0.45,0.3983333333333334,0.3333333333333332,1
2021-01-28,0.30666666666666653,0.30666666666666653,0.3099999999999999,0.31166666666666665,0.3199999999999999,0.3149999999999999,0.31333333333333324,0.3483333333333332,2.081666666666667,1.8250000000000002,1.7416666666666667,1.7149999999999996,1.705,1.6916666666666669,1.7283333333333333,1.6683333333333334,1.4516666666666669,0.7650000000000001,0.7016666666666665,0.6183333333333332,0.5333333333333333,0.485,0.44000000000000006,0.40666666666666673,1
2021-01-29,0.375,0.3549999999999999,0.3349999999999999,0.3199999999999999,0.32333333333333325,0.3416666666666666,0.37000000000000005,0.355,2.0183333333333335,1.7349999999999999,1.6983333333333335,1.7000000000000002,1.7966666666666666,1.7283333333333335,1.7233333333333334,1.7166666666666668,1.7100000000000002,1.6083333333333334,1.4383333333333335,1.3150000000000004,1.3300000000000003,1.17,0.7299999999999999,0.6366666666666665,1
2021-02-01,0.5999999999999999,0.6133333333333333,0.6133333333333332,0.6233333333333333,0.6133333333333332,0.6199999999999999,0.6233333333333332,2.04,1.785,1.8633333333333333,1.943333333333333,1.998333333333333,2.0066666666666664,1.9333333333333331,1.938333333333333,1.9299999999999997,1.6216666666666666,0.7733333333333335,0.6983333333333331,0.5866666666666666,0.5183333333333333,0.4266666666666667,0.3766666666666667,0.3441666666666666,1
2021-02-02,0.33666666666666656,0.33833333333333326,0.33666666666666656,0.3516666666666667,0.32999999999999996,0.3433333333333333,0.35833333333333334,0.3883333333333334,2.09,1.7966666666666669,1.8466666666666667,1.8033333333333332,1.8166666666666664,1.8033333333333332,1.7866666666666666,1.7550000000000001,1.4983333333333335,0.7516666666666667,0.6983333333333333,0.6033333333333333,0.5349999999999999,0.47000000000000003,0.4316666666666667,0.3883333333333334,1
2021-02-03,0.3433333333333333,0.31499999999999984,0.3233333333333332,0.3299999999999999,0.32333333333333325,0.34166666666666656,0.3516666666666666,0.3383333333333333,2.168333333333333,1.9583333333333333,1.995,2.0616666666666665,2.0616666666666665,2.0233333333333334,1.9999999999999996,2.006666666666667,1.6466666666666667,0.7750000000000001,0.6766666666666664,0.6,0.505,0.4366666666666667,0.3683333333333333,0.32845238095238083,1
