date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,cluster
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.345000000000001,8.2685,8.284999999999998,8.2925,8.289166666666667,8.285833333333333,8.297999999999998,8.279666666666667,8.280333333333333,2.346166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.342999999999998,8.263333333333332,8.259333333333334,8.272499999999999,8.264166666666664,8.253666666666668,8.254833333333332,8.260499999999999,8.261833333333332,2.3408333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.265000000000001,8.178166666666668,8.178333333333335,8.181000000000001,8.190000000000001,8.181333333333333,8.182000000000002,8.188166666666667,8.179333333333334,2.3178333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.357166666666666,8.293333333333333,8.2875,8.290833333333333,8.294,8.282833333333333,8.2935,8.279333333333334,8.2795,2.3465,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.331166666666666,8.265833333333333,8.259166666666665,8.263,8.261666666666668,8.264666666666667,8.2745,8.271666666666667,8.266,2.3433333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.256333333333334,8.159333333333333,8.159666666666666,8.184166666666668,8.187666666666667,8.178333333333333,8.188166666666667,8.187833333333334,8.178666666666668,2.319,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.365333333333333,8.294,8.291333333333332,8.301666666666666,8.294333333333332,8.279666666666666,8.285666666666666,8.284666666666666,8.290499999999998,2.3449999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.326666666666666,8.248666666666665,8.262,8.273166666666665,8.266499999999999,3.822500000000001,8.183000000000002,8.183666666666667,6.4098333333333315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.341666666666667,8.278666666666666,8.283166666666666,8.294666666666666,8.291999999999998,8.284166666666666,8.286333333333335,8.297999999999998,6.4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3235,8.258000000000001,8.259166666666665,8.265,8.2545,8.247,8.253833333333333,8.2595,6.463666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.265666666666667,8.176333333333334,8.189166666666667,8.169,8.179166666666667,8.172833333333335,8.161833333333334,8.160333333333334,6.237166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3456666666666655,8.262,8.282,8.288166666666665,8.2905,8.275666666666666,8.267166666666666,8.275833333333335,6.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4686666666666675,8.261666666666667,8.262666666666668,8.267833333333332,8.263333333333334,8.261,8.265166666666666,8.2545,6.337166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.416833333333333,8.182333333333334,8.178666666666667,8.185333333333334,8.184666666666669,8.175333333333333,8.187500000000002,8.173499999999999,6.402333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.364833333333333,8.301166666666667,8.281333333333333,8.281500000000001,8.291333333333334,8.278833333333333,8.283333333333331,8.284333333333333,6.4866666666666655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3145,8.236666666666666,8.232333333333333,8.238333333333333,8.252333333333334,8.27,8.264499999999998,8.259833333333333,6.479333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.271,8.191666666666666,8.177166666666666,8.186,8.174833333333334,8.1675,8.168000000000001,8.166166666666665,6.393666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,8.291166666666665,8.290833333333332,8.282333333333334,8.283333333333335,8.269333333333332,8.291333333333334,8.285333333333332,6.4864999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
