date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,cluster
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.465333333333332,14.924333333333333,14.9285,14.945333333333334,14.972333333333333,14.942666666666666,14.987666666666666,14.984166666666667,14.921666666666665,4.230333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.462833333333332,14.924666666666667,14.918000000000001,14.931166666666666,14.912166666666664,14.898333333333333,14.894666666666666,14.902833333333334,14.904499999999999,4.225,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.448166666666667,14.924833333333334,14.920166666666665,14.914166666666667,14.920666666666667,14.911333333333332,14.921666666666667,14.930333333333333,14.921500000000002,4.226333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.473999999999998,14.941999999999998,14.950833333333332,14.927333333333333,14.910666666666666,14.906500000000001,14.908999999999999,14.899000000000001,14.906666666666666,4.2266666666666675,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.466666666666667,14.925833333333335,14.895999999999999,14.901833333333332,14.901333333333334,14.890333333333333,14.901333333333334,14.902333333333335,14.898833333333332,4.2218333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.476833333333333,14.9795,14.9345,14.991,14.964333333333332,14.922666666666665,14.97316666666667,14.939666666666666,14.933166666666663,4.238333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.473666666666666,14.929499999999999,14.909999999999998,14.933166666666667,14.921666666666667,14.898666666666664,14.904333333333334,14.913166666666665,14.919999999999998,4.218666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.478333333333335,14.936166666666669,14.915833333333332,14.937499999999998,14.924500000000004,6.9611666666666645,14.904333333333334,14.911999999999999,11.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.486666666666666,14.959499999999998,14.951666666666668,14.961333333333332,14.951,14.976666666666665,14.915000000000001,14.941333333333333,11.728833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.454333333333333,14.931499999999998,14.908833333333334,14.912166666666664,14.893666666666668,14.872333333333334,14.887833333333333,14.902833333333334,11.665333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
