date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,cluster
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.036,2400.5398333333333,2397.013333333334,2400.5671666666663,2398.678833333333,2397.679333333333,2402.4831666666664,2396.5686666666666,2397.569,1179.4730333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.9865,2380.159333333333,2379.8538333333336,2379.6321666666668,2377.5213333333336,2378.4938333333334,2378.4375,2379.0763333333334,2378.6876666666667,1129.5203666666669,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.4785000000002,2319.683,2315.768,2316.7955,2315.6566666666668,2318.6833333333334,2317.990333333333,2315.1576666666665,2316.3508333333334,907.0535333333332,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.3684999999998,2402.1496666666667,2400.0398333333333,2400.568,2402.899333333333,2396.3745,2398.3179999999998,2399.400833333333,2396.7911666666664,1178.1954666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.0154999999997,2381.2696666666666,2378.6041666666665,2380.4920000000006,2380.4089999999997,2378.9371666666666,2378.9373333333338,2380.0761666666667,2378.1045,1130.353333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.6168333333333,2318.0719999999997,2316.267333333333,2318.2394999999997,2318.4058333333332,2314.6855,2315.5171666666665,2314.2411666666667,2314.546,989.4099333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.5643333333335,2398.874,2397.9576666666662,2397.7633333333333,2403.4556666666667,2399.04,2399.9839999999995,2400.8175,2401.3446666666664,1180.4163333333336,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.456333333333,2399.900666666667,2396.152666666667,2395.5133333333333,2397.18,1502.3709000000001,2336.8156666666664,2331.3723333333332,1925.7573,130.1146,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.393,2417.2548333333334,2417.866,2417.8381666666664,2420.0316666666668,2414.3391666666666,2413.0623333333333,2417.4215,2111.2948666666666,284.80313333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.3449999999998,2399.207333333333,2393.9583333333335,2391.7653333333333,2394.1815,2391.877,2395.6255,2393.1814999999997,2072.892633333333,259.72940000000006,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.1975000000002,2329.456166666667,2332.0111666666667,2330.122833333334,2328.402,2327.929333333334,2326.1245,2326.652,1946.7490666666667,187.81373333333332,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862.6713333333332,2418.643666666667,2415.6721666666663,2416.0336666666662,2415.9781666666668,2415.4224999999997,2413.4230000000002,2415.9226666666664,2087.8033333333337,268.5315,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.5025000000003,2394.930666666666,2395.542,2395.014666666667,2396.6516666666666,2395.7916666666665,2393.237166666667,2394.7368333333334,2050.4294666666665,243.65249999999997,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.9603333333334,2332.4276666666674,2334.6488333333336,2333.0666666666666,2333.0389999999998,2330.706166666667,2331.734333333333,2329.900833333334,1976.3482666666669,198.3373,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.1721666666667,2419.5598333333332,2411.7850000000003,2409.258333333333,2414.3953333333334,2414.6175,2414.5336666666667,2414.285,2109.4058666666665,284.74726666666675,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.7626666666665,2391.8773333333334,2391.5995,2391.8766666666666,2390.3768333333333,2388.7943333333337,2387.240333333333,2387.517333333333,2069.1722999999997,259.20183333333324,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792.4776666666664,2326.430166666667,2326.0136666666667,2326.4025000000006,2325.6793333333335,2325.3195,2324.014833333333,2321.6545,1920.7039000000004,132.53029999999998,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.6175,2413.7006666666666,2412.2851666666666,2411.8133333333335,2410.6743333333334,2411.479166666666,2413.255833333333,2413.8955,2106.241233333333,283.9701666666668,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.2346666666667,2392.4039999999995,2388.2394999999997,2390.1828333333333,2391.1823333333336,2390.4328333333333,2389.822833333333,2389.683,2071.948933333333,259.6460999999999,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.9210000000003,2330.8173333333334,2326.402,2329.5400000000004,2329.2066666666665,2327.7349999999997,2329.2903333333334,2326.1523333333334,2329.5125,2327.8745,2325.347333333333,2328.5403333333334,2327.762666666667,1859.7838000000004,114.5375,0.0,1
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.7286666666664,2415.0894999999996,2414.589333333333,2409.3414999999995,2414.1176666666665,2409.924333333333,2410.3684999999996,2411.1741666666667,2411.8688333333334,2109.461733333333,284.52496666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.4993333333332,2389.822,2390.9044999999996,2392.0433333333335,2392.931833333333,2388.7105,2389.599666666666,2391.5155,2098.9105,274.50126666666665,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.3681666666662,2325.4030000000002,2326.0135,2327.4300000000003,2326.0686666666666,2325.4026666666664,2326.5966666666664,2322.7093333333337,1965.4358,197.19886666666673,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.994333333333,2415.8109999999997,2414.7838333333334,2414.3403333333335,2413.4786666666664,2415.5058333333336,2410.840833333333,2410.174666666667,2134.5349,301.5182333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.4166666666665,2393.3756666666663,2394.403333333333,2394.6249999999995,2395.6525,2390.294,2390.405,2393.0434999999998,2096.328566666667,274.9733,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.05166666666668,2334.4275000000002,2326.791,2324.2365,2326.5688333333337,2323.819833333333,2326.569166666667,2321.377,2321.9868333333334,2324.097666666667,422.46996666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.2479999999998,2416.2551666666664,2412.3960000000006,2412.8676666666665,2412.9788333333336,2411.701833333333,2408.591666666667,1823.3264999999997,83.77196666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.1954999999998,2386.351666666667,2388.6285,2391.043833333333,2387.6838333333335,2390.8766666666666,2389.35,2386.518333333334,2091.1910666666668,273.5572,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.548666666667,2323.1815,2324.2363333333333,2321.1821666666674,2323.181333333333,2322.820833333333,2322.3489999999997,2324.07,1991.454,204.9735333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.2759999999998,2409.6468333333337,2411.8123333333333,2411.2018333333335,2411.8129999999996,2410.4796666666666,2410.5074999999997,2413.59,2131.7860333333333,300.4073666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.3336666666664,2394.8196666666663,2390.5719999999997,2389.1556666666665,2392.349,2390.544,2390.2661666666663,2387.0173333333337,2092.8577,273.6682666666666,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.5483333333334,2329.650833333333,2323.0706666666665,2325.0423333333333,2326.0698333333335,2325.2638333333334,2324.4865,2324.9861666666666,1992.0916333333332,210.30473333333342,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.5545,2413.5066666666667,2414.2281666666668,2408.3693333333335,2411.063166666667,2414.2006666666666,2415.1446666666666,2414.4776666666667,2410.507833333334,2131.5362000000005,301.51823333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.8066666666664,2390.5436666666665,2387.212,2387.5455,2389.3226666666674,2388.906,2390.0998333333337,2388.4623333333334,2091.552166666667,273.8626333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.0216666666665,2321.9320000000002,2323.348,2326.5143333333335,2325.7909999999997,2324.0421666666666,2323.8475,2324.374833333333,1999.5338000000004,210.2492000000001,0.0,0.0,0.0,0.0,0.0,0.0,1
